Datetime,Open,High,Low,Close,Volume
2026-08-04 11:50:00-07:00,7772.75,7774.75,7772.5,7774.75,1451
2026-08-04 11:51:00-07:00,7774.75,7775.0,7773.25,7774.0,1605
2026-08-04 11:52:00-07:00,7773.75,7774.75,7773.0,7773.75,1712
2026-08-04 11:53:00-07:00,7773.75,7774.0,7772.25,7773.0,1675
2026-08-04 11:54:00-07:00,7773.0,7774.25,7771.25,7772.0,2318
2026-08-04 11:55:00-07:00,7772.0,7773.5,7771.25,7771.75,1856
2026-08-04 11:56:00-07:00,7772.0,7773.25,7771.75,7772.75,1606
2026-08-04 11:57:00-07:00,7772.75,7773.5,7772.25,7772.75,1835
2026-08-04 11:58:00-07:00,7772.75,7773.25,7772.5,7772.5,1106
2026-08-04 11:59:00-07:00,7772.75,7773.25,7771.5,7773.0,1835
2026-08-04 12:00:00-07:00,7773.0,7777.25,7772.75,7777.0,4198
2026-08-04 12:01:00-07:00,7777.25,7780.5,7777.0,7779.5,4674
2026-08-04 12:02:00-07:00,7779.5,7781.0,7778.75,7780.25,2861
2026-08-04 12:03:00-07:00,7780.25,7782.0,7780.0,7781.75,2817
2026-08-04 12:04:00-07:00,7781.75,7782.0,7779.5,7779.75,2534
2026-08-04 12:05:00-07:00,7780.0,7782.0,7778.75,7779.25,3111
2026-08-04 12:06:00-07:00,7779.0,7781.0,7777.5,7780.75,2496
2026-08-04 12:07:00-07:00,7780.5,7780.75,7779.0,7779.75,1895
2026-08-04 12:08:00-07:00,7779.75,7780.75,7778.25,7780.75,1998
2026-08-04 12:09:00-07:00,7781.0,7782.5,7780.5,7782.25,1674
2026-08-04 12:10:00-07:00,7782.0,7782.5,7781.25,7781.5,1806
2026-08-04 12:11:00-07:00,7781.25,7782.0,7780.75,7781.25,2026
2026-08-04 12:12:00-07:00,7781.25,7781.5,7779.5,7779.75,2175
2026-08-04 12:13:00-07:00,7779.5,7781.0,7779.25,7780.75,1619
2026-08-04 12:14:00-07:00,7780.75,7781.5,7780.5,7780.75,1991
2026-08-04 12:15:00-07:00,7780.75,7782.5,7780.0,7780.25,2761
2026-08-04 12:16:00-07:00,7780.0,7782.5,7779.5,7782.5,1710
2026-08-04 12:17:00-07:00,7782.5,7782.75,7781.25,7782.0,1363
2026-08-04 12:18:00-07:00,7782.0,7782.25,7781.0,7781.5,1292
2026-08-04 12:19:00-07:00,7781.25,7782.25,7780.25,7782.0,1557
2026-08-04 12:20:00-07:00,7782.0,7782.75,7781.75,7782.75,1652
2026-08-04 12:21:00-07:00,7782.75,7783.0,7781.5,7781.75,1779
2026-08-04 12:22:00-07:00,7781.75,7782.5,7781.0,7781.25,1278
2026-08-04 12:23:00-07:00,7781.0,7782.0,7779.0,7780.5,3001
2026-08-04 12:24:00-07:00,7780.5,7781.5,7780.0,7780.25,1325
2026-08-04 12:25:00-07:00,7780.25,7781.25,7777.25,7778.25,2991
2026-08-04 12:26:00-07:00,7778.25,7778.25,7776.25,7776.75,2560
2026-08-04 12:27:00-07:00,7776.5,7777.5,7776.0,7776.25,1943
2026-08-04 12:28:00-07:00,7776.25,7776.5,7774.25,7774.5,3420
2026-08-04 12:29:00-07:00,7774.5,7775.25,7773.0,7775.0,2952
2026-08-04 12:30:00-07:00,7775.0,7776.5,7773.0,7776.5,4160
2026-08-04 12:31:00-07:00,7776.25,7778.0,7774.75,7778.0,3221
2026-08-04 12:32:00-07:00,7778.0,7778.25,7775.25,7776.75,2143
2026-08-04 12:33:00-07:00,7776.75,7777.5,7776.25,7776.75,1734
2026-08-04 12:34:00-07:00,7776.5,7777.75,7776.0,7777.75,2283
2026-08-04 12:35:00-07:00,7777.5,7778.25,7774.75,7776.75,3749
2026-08-04 12:36:00-07:00,7776.75,7777.25,7775.0,7777.0,2157
2026-08-04 12:37:00-07:00,7777.0,7780.0,7777.0,7779.75,2723
2026-08-04 12:38:00-07:00,7779.75,7780.5,7779.25,7779.5,2134
2026-08-04 12:39:00-07:00,7779.25,7780.75,7778.75,7779.5,1955
2026-08-04 12:40:00-07:00,7779.25,7781.0,7779.25,7780.75,1875
2026-08-04 12:41:00-07:00,7781.0,7782.25,7780.75,7781.5,2024
2026-08-04 12:42:00-07:00,7781.5,7782.25,7780.75,7782.0,1727
2026-08-04 12:43:00-07:00,7782.25,7784.0,7780.0,7783.75,4537
2026-08-04 12:44:00-07:00,7783.5,7785.25,7783.0,7784.25,4266
2026-08-04 12:45:00-07:00,7784.25,7784.25,7782.5,7784.25,3098
2026-08-04 12:46:00-07:00,7784.25,7786.0,7783.5,7784.0,2856
2026-08-04 12:47:00-07:00,7783.75,7784.25,7781.25,7781.75,2331
2026-08-04 12:48:00-07:00,7781.75,7781.75,7779.25,7781.5,3418
2026-08-04 12:49:00-07:00,7781.25,7781.25,7779.5,7780.75,2547
2026-08-04 12:50:00-07:00,7780.75,7782.5,7775.0,7775.25,9856
2026-08-04 12:51:00-07:00,7775.25,7776.5,7773.75,7774.5,6693
2026-08-04 12:52:00-07:00,7774.5,7776.75,7773.75,7775.25,6517
2026-08-04 12:53:00-07:00,7775.25,7776.25,7772.0,7773.0,5962
2026-08-04 12:54:00-07:00,7773.0,7773.5,7769.0,7769.25,9183
2026-08-04 12:55:00-07:00,7769.25,7770.5,7765.5,7766.75,14337
2026-08-05 06:25:00-07:00,7803.75,7806.25,7803.75,7805.75,1059
2026-08-05 06:26:00-07:00,7805.75,7806.5,7805.75,7806.5,712
2026-08-05 06:27:00-07:00,7806.5,7808.5,7806.25,7807.75,1453
2026-08-05 06:28:00-07:00,7807.75,7810.25,7807.75,7808.25,1936
2026-08-05 06:29:00-07:00,7808.25,7809.75,7807.25,7809.5,2059
2026-08-05 06:30:00-07:00,7809.5,7815.5,7809.0,7814.25,14823
2026-08-05 06:31:00-07:00,7814.25,7819.5,7812.75,7813.75,9410
2026-08-05 06:32:00-07:00,7813.75,7814.0,7804.0,7808.25,8762
2026-08-05 06:33:00-07:00,7808.25,7812.0,7807.75,7809.5,5674
2026-08-05 06:34:00-07:00,7809.75,7813.75,7808.25,7813.75,5290
2026-08-05 06:35:00-07:00,7813.75,7816.75,7811.25,7814.75,6504
2026-08-05 06:36:00-07:00,7814.75,7815.25,7804.5,7807.5,8343
2026-08-05 06:37:00-07:00,7807.5,7810.25,7806.0,7807.5,5861
2026-08-05 06:38:00-07:00,7807.75,7813.25,7806.75,7811.0,5796
2026-08-05 06:39:00-07:00,7811.0,7820.25,7807.25,7817.25,8669
2026-08-05 06:40:00-07:00,7817.25,7820.25,7813.75,7815.0,8255
2026-08-05 06:41:00-07:00,7815.0,7817.0,7813.0,7816.25,4994
2026-08-05 06:42:00-07:00,7816.5,7816.5,7814.25,7815.25,3940
2026-08-05 06:43:00-07:00,7815.25,7816.25,7811.25,7814.25,4634
2026-08-05 06:44:00-07:00,7814.25,7817.25,7810.25,7817.0,3899
2026-08-05 06:45:00-07:00,7817.0,7818.5,7807.0,7807.0,8214
2026-08-05 06:46:00-07:00,7806.75,7810.25,7805.25,7806.5,5631
2026-08-05 06:47:00-07:00,7806.5,7810.5,7805.75,7810.0,4584
2026-08-05 06:48:00-07:00,7810.0,7813.75,7809.0,7809.75,5021
2026-08-05 06:49:00-07:00,7809.5,7810.25,7804.75,7805.75,4901
2026-08-05 06:50:00-07:00,7805.75,7805.75,7795.0,7798.5,9958
2026-08-05 06:51:00-07:00,7798.75,7801.75,7796.25,7800.75,4530
2026-08-05 06:52:00-07:00,7800.75,7806.0,7800.5,7803.5,4967
2026-08-05 06:53:00-07:00,7803.5,7809.25,7802.0,7805.75,4126
2026-08-05 06:54:00-07:00,7806.0,7811.0,7801.5,7811.0,4888
2026-08-05 06:55:00-07:00,7810.5,7811.75,7806.0,7808.5,5252
2026-08-05 06:56:00-07:00,7808.5,7810.5,7805.5,7808.0,6301
2026-08-05 06:57:00-07:00,7808.0,7813.75,7807.75,7813.5,3096
2026-08-05 06:58:00-07:00,7813.25,7818.25,7812.75,7818.0,3871
2026-08-05 06:59:00-07:00,7818.0,7819.5,7815.0,7819.25,2699
2026-08-05 07:00:00-07:00,7818.75,7818.75,7808.0,7812.0,6051
2026-08-05 07:01:00-07:00,7812.0,7812.5,7806.0,7807.75,4677
2026-08-05 07:02:00-07:00,7807.75,7807.75,7801.0,7804.5,5590
2026-08-05 07:03:00-07:00,7804.5,7811.5,7804.5,7810.0,6214
2026-08-05 07:04:00-07:00,7810.25,7811.75,7805.5,7810.0,4634
2026-08-05 07:05:00-07:00,7810.0,7817.75,7809.75,7812.0,6279
2026-08-05 07:06:00-07:00,7812.0,7814.5,7808.0,7812.0,6056
2026-08-05 07:07:00-07:00,7811.75,7814.5,7809.25,7810.5,4480
2026-08-05 07:08:00-07:00,7810.5,7814.25,7810.5,7810.75,2693
2026-08-05 07:09:00-07:00,7810.75,7815.5,7810.5,7812.5,3280
2026-08-05 07:10:00-07:00,7812.75,7815.25,7809.75,7815.0,2910
2026-08-05 07:11:00-07:00,7815.25,7815.75,7810.25,7811.5,3190
2026-08-05 07:12:00-07:00,7811.25,7813.5,7810.25,7810.5,2912
2026-08-05 07:13:00-07:00,7810.75,7814.5,7809.75,7813.75,3509
2026-08-05 07:14:00-07:00,7813.75,7817.25,7812.75,7814.0,3662
2026-08-05 07:15:00-07:00,7813.75,7816.75,7813.25,7814.5,2676
2026-08-05 07:16:00-07:00,7814.5,7815.75,7810.75,7810.75,3169
2026-08-05 07:17:00-07:00,7811.0,7814.25,7810.75,7814.25,2379
2026-08-05 07:18:00-07:00,7814.0,7815.0,7811.75,7815.0,3058
2026-08-05 07:19:00-07:00,7815.0,7815.0,7808.25,7808.75,3701
2026-08-05 07:20:00-07:00,7808.75,7809.25,7805.75,7808.5,3677
2026-08-05 07:21:00-07:00,7808.25,7810.25,7805.0,7806.25,3983
2026-08-05 07:22:00-07:00,7806.0,7807.0,7803.0,7805.0,4524
2026-08-05 07:23:00-07:00,7804.5,7804.75,7799.25,7801.75,5243
2026-08-05 07:24:00-07:00,7802.0,7810.0,7801.5,7809.5,4794
2026-08-05 07:25:00-07:00,7809.5,7814.25,7808.25,7808.5,4526
2026-08-05 07:26:00-07:00,7808.75,7810.0,7805.0,7806.0,4072
2026-08-05 07:27:00-07:00,7806.0,7808.0,7805.0,7807.75,3139
2026-08-05 07:28:00-07:00,7807.75,7807.75,7802.0,7803.0,3531
2026-08-05 07:29:00-07:00,7802.75,7804.25,7799.25,7799.75,3487
2026-08-05 07:30:00-07:00,7799.75,7800.5,7795.5,7799.25,6976
2026-08-05 07:31:00-07:00,7799.25,7801.25,7794.0,7794.75,6389
2026-08-05 07:32:00-07:00,7794.5,7798.75,7794.0,7798.5,6377
2026-08-05 07:33:00-07:00,7798.5,7802.25,7797.0,7800.75,4945
2026-08-05 07:34:00-07:00,7801.25,7802.5,7796.75,7798.25,3980
2026-08-05 07:35:00-07:00,7798.0,7800.75,7796.25,7798.0,3907
2026-08-05 07:36:00-07:00,7798.0,7798.0,7792.75,7795.0,4336
2026-08-05 07:37:00-07:00,7795.0,7797.5,7791.25,7791.5,4014
2026-08-05 07:38:00-07:00,7791.5,7795.5,7790.25,7794.75,4107
2026-08-05 07:39:00-07:00,7794.75,7797.0,7791.25,7791.25,3970
2026-08-05 07:40:00-07:00,7791.0,7794.0,7789.0,7789.75,7902
2026-08-05 07:41:00-07:00,7789.75,7792.75,7788.0,7792.5,6411
2026-08-05 07:42:00-07:00,7792.25,7796.25,7789.5,7794.5,4640
2026-08-05 07:43:00-07:00,7794.5,7795.75,7791.25,7794.0,3812
2026-08-05 07:44:00-07:00,7793.75,7795.0,7789.0,7792.25,3542
2026-08-05 07:45:00-07:00,7792.0,7794.75,7790.25,7791.75,2930
2026-08-05 07:46:00-07:00,7792.0,7798.0,7792.0,7796.5,4373
2026-08-05 07:47:00-07:00,7796.25,7797.5,7795.0,7795.25,2835
2026-08-05 07:48:00-07:00,7795.5,7796.0,7793.75,7795.0,2411
2026-08-05 07:49:00-07:00,7795.0,7799.25,7794.25,7798.0,3883
2026-08-05 07:50:00-07:00,7797.75,7800.5,7794.25,7795.0,3708
2026-08-05 07:51:00-07:00,7794.75,7795.75,7789.5,7790.75,4588
2026-08-05 07:52:00-07:00,7790.75,7791.5,7786.25,7788.0,6408
2026-08-05 07:53:00-07:00,7788.0,7788.25,7776.0,7780.5,12170
2026-08-05 07:54:00-07:00,7780.5,7783.25,7779.25,7783.25,6049
2026-08-05 07:55:00-07:00,7783.0,7783.75,7778.75,7782.5,5165
2026-08-05 07:56:00-07:00,7782.75,7783.5,7779.5,7783.25,3968
2026-08-05 07:57:00-07:00,7783.5,7789.25,7782.75,7787.0,4354
2026-08-05 07:58:00-07:00,7787.0,7788.75,7782.5,7783.0,3374
2026-08-05 07:59:00-07:00,7783.0,7788.25,7782.5,7786.25,2136
2026-08-05 08:00:00-07:00,7786.5,7791.25,7785.75,7790.25,4526
2026-08-05 08:01:00-07:00,7790.25,7791.0,7784.75,7787.0,4757
2026-08-05 08:02:00-07:00,7787.25,7791.5,7787.0,7788.75,3673
2026-08-05 08:03:00-07:00,7789.0,7789.5,7785.5,7786.75,2992
2026-08-05 08:04:00-07:00,7786.75,7788.25,7785.0,7787.75,2049
2026-08-05 08:05:00-07:00,7788.0,7789.25,7785.0,7785.25,2453
2026-08-05 08:06:00-07:00,7785.25,7788.0,7783.0,7787.0,3221
2026-08-05 08:07:00-07:00,7787.0,7789.25,7786.5,7787.25,3054
2026-08-05 08:08:00-07:00,7787.25,7787.5,7784.5,7784.5,2478
2026-08-05 08:09:00-07:00,7784.5,7790.5,7784.5,7788.0,4918
2026-08-05 08:10:00-07:00,7788.0,7789.5,7786.5,7789.5,2856
2026-08-05 08:11:00-07:00,7789.5,7791.25,7785.5,7786.25,3271
2026-08-05 08:12:00-07:00,7786.25,7789.0,7785.75,7785.75,2173
2026-08-05 08:13:00-07:00,7785.75,7785.75,7782.0,7782.25,3235
2026-08-05 08:14:00-07:00,7782.0,7784.0,7781.75,7782.5,2399
2026-08-05 08:15:00-07:00,7782.25,7783.5,7776.75,7777.0,4609
2026-08-05 08:16:00-07:00,7777.0,7778.5,7775.0,7778.25,4312
2026-08-05 08:17:00-07:00,7778.5,7778.5,7772.25,7772.25,4554
2026-08-05 08:18:00-07:00,7772.5,7772.75,7761.0,7769.75,8681
2026-08-05 08:19:00-07:00,7770.0,7776.75,7769.5,7775.75,7066
2026-08-05 08:20:00-07:00,7775.75,7776.75,7772.75,7776.5,3122
2026-08-05 08:21:00-07:00,7776.5,7778.5,7775.0,7777.75,3587
2026-08-05 08:22:00-07:00,7777.75,7778.0,7774.75,7774.75,2290
2026-08-05 08:23:00-07:00,7775.25,7777.25,7773.75,7773.75,2524
2026-08-05 08:24:00-07:00,7773.75,7777.75,7772.25,7773.25,2623
2026-08-05 08:25:00-07:00,7773.5,7774.25,7770.25,7771.25,3011
2026-08-05 08:26:00-07:00,7771.0,7773.25,7770.25,7771.5,2869
2026-08-05 08:27:00-07:00,7771.75,7773.75,7770.75,7771.75,3544
2026-08-05 08:28:00-07:00,7771.75,7771.75,7766.75,7767.25,3638
2026-08-05 08:29:00-07:00,7767.25,7771.0,7766.75,7768.75,4448
2026-08-05 08:30:00-07:00,7768.75,7772.75,7768.25,7772.5,3091
2026-08-05 08:31:00-07:00,7772.5,7777.25,7772.25,7774.75,3525
2026-08-05 08:32:00-07:00,7775.0,7776.5,7774.5,7775.5,2216
2026-08-05 08:33:00-07:00,7775.5,7776.25,7773.25,7774.75,1930
2026-08-05 08:34:00-07:00,7774.75,7775.5,7769.5,7770.25,2534
2026-08-05 08:35:00-07:00,7770.5,7772.75,7770.0,7772.0,1942
2026-08-05 08:36:00-07:00,7772.0,7772.25,7769.5,7772.0,2114
2026-08-05 08:37:00-07:00,7771.75,7773.75,7770.75,7772.5,1669
2026-08-05 08:38:00-07:00,7772.5,7772.75,7770.0,7770.5,1972
2026-08-05 08:39:00-07:00,7770.5,7774.5,7769.5,7772.75,2141
2026-08-05 08:40:00-07:00,7773.0,7774.0,7770.25,7771.25,2065
2026-08-05 08:41:00-07:00,7771.25,7771.5,7768.25,7771.5,2870
2026-08-05 08:42:00-07:00,7771.5,7773.5,7770.0,7773.5,1871
2026-08-05 08:43:00-07:00,7773.5,7773.5,7770.0,7771.25,1545
2026-08-05 08:44:00-07:00,7771.25,7771.75,7769.5,7771.5,1455
2026-08-05 08:45:00-07:00,7771.5,7771.5,7767.25,7769.5,3452
2026-08-05 08:46:00-07:00,7769.5,7770.0,7767.25,7769.0,2576
2026-08-05 08:47:00-07:00,7768.75,7769.25,7767.0,7767.5,2670
2026-08-05 08:48:00-07:00,7767.5,7769.0,7766.5,7768.5,2247
2026-08-05 08:49:00-07:00,7768.5,7769.0,7764.25,7764.75,3848
2026-08-05 08:50:00-07:00,7764.75,7767.0,7764.0,7765.5,3672
2026-08-05 08:51:00-07:00,7765.5,7766.0,7763.25,7763.75,2984
2026-08-05 08:52:00-07:00,7763.75,7765.0,7762.75,7763.5,3272
2026-08-05 08:53:00-07:00,7763.5,7767.5,7763.25,7766.25,2521
2026-08-05 08:54:00-07:00,7766.25,7767.0,7763.25,7764.0,2393
2026-08-05 08:55:00-07:00,7763.75,7764.25,7762.0,7762.75,2202
2026-08-05 08:56:00-07:00,7762.5,7763.0,7754.75,7760.25,5520
2026-08-05 08:57:00-07:00,7760.0,7760.0,7754.5,7758.0,4463
2026-08-05 08:58:00-07:00,7758.0,7762.0,7757.5,7761.0,3048
2026-08-05 08:59:00-07:00,7760.75,7763.0,7757.75,7758.0,2839
2026-08-05 09:00:00-07:00,7757.75,7759.5,7756.75,7758.25,4098
2026-08-05 09:01:00-07:00,7758.0,7758.75,7756.5,7756.75,2062
2026-08-05 09:02:00-07:00,7756.5,7757.0,7752.0,7754.25,5161
2026-08-05 09:03:00-07:00,7754.5,7757.0,7752.75,7756.75,3216
2026-08-05 09:04:00-07:00,7757.0,7762.0,7756.75,7760.0,2919
2026-08-05 09:05:00-07:00,7760.25,7760.25,7757.0,7759.25,3215
2026-08-05 09:06:00-07:00,7759.25,7760.0,7754.25,7756.0,2829
2026-08-05 09:07:00-07:00,7756.0,7758.25,7755.0,7755.75,3381
2026-08-05 09:08:00-07:00,7756.0,7756.5,7751.5,7751.75,2066
2026-08-05 09:09:00-07:00,7751.75,7755.0,7750.5,7754.0,3714
2026-08-05 09:10:00-07:00,7754.0,7755.5,7752.25,7753.0,2522
2026-08-05 09:11:00-07:00,7753.0,7755.25,7752.25,7754.25,1899
2026-08-05 09:12:00-07:00,7754.5,7755.0,7750.5,7753.5,1932
2026-08-05 09:13:00-07:00,7753.5,7754.75,7751.75,7753.25,1952
2026-08-05 09:14:00-07:00,7753.25,7756.25,7751.75,7756.0,1427
2026-08-05 09:15:00-07:00,7756.0,7757.5,7753.75,7756.5,2319
2026-08-05 09:16:00-07:00,7756.5,7763.0,7756.5,7761.25,3359
2026-08-05 09:17:00-07:00,7761.0,7762.0,7759.0,7760.25,2778
2026-08-05 09:18:00-07:00,7760.5,7760.5,7757.75,7759.0,2160
2026-08-05 09:19:00-07:00,7759.0,7759.75,7756.5,7757.75,2110
2026-08-05 09:20:00-07:00,7757.5,7765.25,7757.0,7764.75,3813
2026-08-05 09:21:00-07:00,7764.75,7770.0,7764.75,7767.5,5637
2026-08-05 09:22:00-07:00,7767.25,7768.75,7766.0,7767.5,4350
2026-08-05 09:23:00-07:00,7767.5,7768.0,7763.75,7763.75,3575
2026-08-05 09:24:00-07:00,7764.0,7765.25,7760.5,7762.0,3386
2026-08-05 09:25:00-07:00,7762.0,7766.25,7762.0,7766.0,2212
2026-08-05 09:26:00-07:00,7766.25,7769.5,7765.5,7769.25,2860
2026-08-05 09:27:00-07:00,7769.0,7772.5,7768.5,7768.5,4830
2026-08-05 09:28:00-07:00,7768.5,7769.75,7767.5,7769.5,2257
2026-08-05 09:29:00-07:00,7769.75,7772.5,7769.75,7772.25,2067
2026-08-05 09:30:00-07:00,7772.25,7773.75,7768.5,7768.5,3943
2026-08-05 09:31:00-07:00,7768.5,7769.25,7766.5,7767.0,2748
2026-08-05 09:32:00-07:00,7767.25,7769.75,7766.5,7769.25,2101
2026-08-05 09:33:00-07:00,7769.0,7769.25,7763.25,7764.25,2763
2026-08-05 09:34:00-07:00,7764.5,7768.5,7764.25,7768.25,1727
2026-08-05 09:35:00-07:00,7768.25,7768.25,7764.75,7766.5,2058
2026-08-05 09:36:00-07:00,7766.75,7767.5,7764.75,7767.0,1368
2026-08-05 09:37:00-07:00,7767.0,7767.75,7765.75,7767.0,1296
2026-08-05 09:38:00-07:00,7767.25,7769.25,7766.5,7769.25,1687
2026-08-05 09:39:00-07:00,7769.0,7769.75,7766.25,7766.75,1849
2026-08-05 09:40:00-07:00,7766.75,7769.5,7766.5,7769.5,1685
2026-08-05 09:41:00-07:00,7769.5,7771.25,7768.5,7768.75,1721
2026-08-05 09:42:00-07:00,7768.75,7769.0,7765.25,7765.5,2007
2026-08-05 09:43:00-07:00,7765.5,7768.5,7765.25,7768.25,1252
2026-08-05 09:44:00-07:00,7768.25,7769.75,7767.0,7767.25,1363
2026-08-05 09:45:00-07:00,7767.25,7768.75,7765.0,7767.75,1493
2026-08-05 09:46:00-07:00,7768.0,7768.25,7765.0,7766.0,1668
2026-08-05 09:47:00-07:00,7766.0,7767.5,7765.75,7765.75,1204
2026-08-05 09:48:00-07:00,7765.5,7766.75,7764.0,7766.0,2037
2026-08-05 09:49:00-07:00,7766.25,7766.5,7764.75,7765.5,1064
2026-08-05 09:50:00-07:00,7765.25,7770.0,7764.75,7770.0,2020
2026-08-05 09:51:00-07:00,7769.75,7770.75,7768.0,7768.5,1946
2026-08-05 09:52:00-07:00,7768.5,7770.75,7768.0,7768.75,1539
2026-08-05 09:53:00-07:00,7768.75,7771.75,7768.25,7771.75,2963
2026-08-05 09:54:00-07:00,7771.5,7772.0,7769.75,7771.25,2085
2026-08-05 09:55:00-07:00,7771.25,7771.5,7770.0,7770.25,1771
2026-08-05 09:56:00-07:00,7770.5,7772.0,7769.75,7770.0,1764
2026-08-05 09:57:00-07:00,7770.0,7772.5,7770.0,7771.75,1964
2026-08-05 09:58:00-07:00,7771.5,7773.0,7769.0,7769.75,3235
2026-08-05 09:59:00-07:00,7769.5,7770.75,7768.0,7769.5,1797
2026-08-05 10:00:00-07:00,7769.75,7771.75,7767.5,7769.75,2383
2026-08-05 10:01:00-07:00,7770.0,7773.0,7769.75,7772.0,1809
2026-08-05 10:02:00-07:00,7772.0,7772.0,7766.5,7767.0,1785
2026-08-05 10:03:00-07:00,7766.75,7768.25,7765.25,7767.5,1575
2026-08-05 10:04:00-07:00,7767.5,7767.75,7764.25,7765.5,1332
2026-08-05 10:05:00-07:00,7765.25,7767.0,7764.25,7766.5,1662
2026-08-05 10:06:00-07:00,7766.5,7767.5,7762.25,7763.0,2187
2026-08-05 10:07:00-07:00,7763.25,7766.5,7762.5,7764.75,2907
2026-08-05 10:08:00-07:00,7764.75,7766.75,7764.0,7765.75,1896
2026-08-05 10:09:00-07:00,7765.75,7766.25,7764.0,7764.75,1624
2026-08-05 10:10:00-07:00,7764.75,7765.5,7762.75,7762.75,1804
2026-08-05 10:11:00-07:00,7762.5,7767.5,7762.0,7767.5,1825
2026-08-05 10:12:00-07:00,7767.25,7769.25,7766.25,7768.0,1702
2026-08-05 10:13:00-07:00,7768.0,7768.0,7765.25,7766.0,1153
2026-08-05 10:14:00-07:00,7766.0,7767.5,7765.75,7766.5,1285
2026-08-05 10:15:00-07:00,7766.25,7769.25,7763.75,7768.75,2209
2026-08-05 10:16:00-07:00,7769.0,7769.5,7766.25,7766.5,1627
2026-08-05 10:17:00-07:00,7766.5,7767.0,7763.5,7765.25,1428
2026-08-05 10:18:00-07:00,7765.5,7766.75,7764.5,7766.5,1268
2026-08-05 10:19:00-07:00,7766.5,7767.25,7765.0,7765.0,916
2026-08-05 10:20:00-07:00,7765.0,7766.0,7764.5,7765.75,845
2026-08-05 10:21:00-07:00,7765.5,7766.0,7764.5,7765.5,843
2026-08-05 10:22:00-07:00,7765.5,7765.75,7762.0,7762.25,1545
2026-08-05 10:23:00-07:00,7762.5,7764.75,7761.75,7763.5,1367
2026-08-05 10:24:00-07:00,7763.75,7766.0,7763.25,7765.75,1061
2026-08-05 10:25:00-07:00,7765.75,7766.5,7764.25,7766.25,1293
2026-08-05 10:26:00-07:00,7766.5,7769.0,7766.5,7768.5,1470
2026-08-05 10:27:00-07:00,7768.5,7769.5,7767.25,7767.5,1280
2026-08-05 10:28:00-07:00,7767.5,7768.25,7766.25,7766.75,924
2026-08-05 10:29:00-07:00,7766.75,7766.75,7764.0,7764.75,1317
2026-08-05 10:30:00-07:00,7764.75,7765.0,7762.75,7763.75,1479
2026-08-05 10:31:00-07:00,7764.0,7764.5,7762.25,7764.5,1223
2026-08-05 10:32:00-07:00,7764.5,7766.5,7763.75,7766.0,1259
2026-08-05 10:33:00-07:00,7766.0,7767.75,7764.5,7767.0,1165
2026-08-05 10:34:00-07:00,7767.25,7768.75,7766.0,7767.5,1789
2026-08-05 10:35:00-07:00,7767.5,7769.5,7766.5,7768.75,1439
2026-08-05 10:36:00-07:00,7769.0,7769.25,7766.5,7767.5,1089
2026-08-05 10:37:00-07:00,7767.5,7769.25,7766.25,7768.25,1015
2026-08-05 10:38:00-07:00,7768.25,7768.5,7766.75,7767.75,699
2026-08-05 10:39:00-07:00,7768.0,7768.25,7767.25,7768.0,926
2026-08-05 10:40:00-07:00,7768.25,7771.75,7768.0,7771.25,1889
2026-08-05 10:41:00-07:00,7771.0,7771.0,7768.75,7769.0,1159
2026-08-05 10:42:00-07:00,7769.0,7770.5,7768.5,7769.75,1050
2026-08-05 10:43:00-07:00,7769.5,7770.5,7768.5,7770.25,1093
2026-08-05 10:44:00-07:00,7770.25,7770.25,7768.75,7768.75,993
2026-08-05 10:45:00-07:00,7768.75,7768.75,7765.0,7767.25,2183
2026-08-05 10:46:00-07:00,7767.25,7767.75,7765.75,7767.5,944
2026-08-05 10:47:00-07:00,7767.25,7769.0,7766.0,7768.75,1261
2026-08-05 10:48:00-07:00,7768.5,7769.25,7767.25,7769.25,887
2026-08-05 10:49:00-07:00,7769.0,7771.0,7769.0,7770.0,914
2026-08-05 10:50:00-07:00,7770.25,7771.25,7768.75,7768.75,1177
2026-08-05 10:51:00-07:00,7769.0,7771.75,7768.5,7771.0,1089
2026-08-05 10:52:00-07:00,7771.25,7771.25,7768.5,7769.75,1088
2026-08-05 10:53:00-07:00,7769.75,7769.75,7767.75,7769.0,1148
2026-08-05 10:54:00-07:00,7769.25,7769.5,7767.5,7768.0,793
2026-08-05 10:55:00-07:00,7768.0,7768.0,7766.0,7767.5,1375
2026-08-05 10:56:00-07:00,7767.75,7769.75,7767.25,7769.5,1043
2026-08-05 10:57:00-07:00,7769.5,7769.5,7767.75,7769.0,855
2026-08-05 10:58:00-07:00,7769.0,7769.75,7768.0,7768.25,834
2026-08-05 10:59:00-07:00,7768.5,7768.75,7766.75,7767.0,1362
2026-08-05 11:00:00-07:00,7767.0,7769.5,7766.75,7767.75,1634
2026-08-05 11:01:00-07:00,7767.75,7769.0,7767.25,7767.75,985
2026-08-05 11:02:00-07:00,7767.75,7770.0,7767.25,7769.75,1262
2026-08-05 11:03:00-07:00,7769.5,7771.5,7769.0,7771.0,1385
2026-08-05 11:04:00-07:00,7771.0,7773.75,7770.25,7773.0,2340
2026-08-05 11:05:00-07:00,7772.75,7774.0,7771.75,7773.5,2429
2026-08-05 11:06:00-07:00,7773.75,7774.5,7769.75,7771.25,2380
2026-08-05 11:07:00-07:00,7771.0,7771.25,7769.0,7769.5,1731
